city,district,address,latitude,longitude,latitude_gps,longitude_gps,community,avg_area,total_units,unit_price
武汉市,武昌,武昌-中南丁字桥-武珞路568号,30.537569,114.342693,30.5338316081648,114.330726185476,南方帝园,150,260,16700
武汉市,武昌,武昌-中南丁字桥-武珞路586-14号,30.536095,114.344154,30.5323304527395,114.332190179977,武锅社区,80,580,14502
武汉市,武昌,武昌-中南丁字桥-武珞路588号,30.540979848298,114.33200641694,30.5374518519094,114.320009491355,三环集团宿舍,85,430,17032
武汉市,武昌,武昌-中南丁字桥-武珞路628号,30.535696,114.349283,30.5318429457025,114.337331821357,亚贸恒升公馆,90,204,17320
武汉市,武昌,武昌-中南丁字桥-武莲路,30.528234599934,114.33488333017,30.5246514903447,114.322885952646,涂家岭铁路小区,93,180,15740
武汉市,武昌,武昌-中南丁字桥-武莲路,30.528968895766,114.33340930066,30.5254147630552,114.32140772004,莲溪寺社区佑泉苑小区,78,450,15327
武汉市,武昌,武昌-中南丁字桥-涂家岭八村38号,30.528895,114.331131,30.5253851313051,114.319122454686,武铁向阳小区,105,230,14500
武汉市,武昌,武昌-中南丁字桥-珞狮南路,30.526208,114.346943,30.522395001931,114.334980415803,石牌岭物资处宿舍,80,370,14320
武汉市,武昌,武昌-中南丁字桥-瑞景路,30.527191,114.343193,30.5234454501918,114.331220696858,滨湖名邸一期,120,317,15740
武汉市,武昌,武昌-中南丁字桥-石牌岭317号,30.532207,114.348216,30.5283716351367,114.33625984748,石牌岭干休所,90,230,13475
武汉市,武昌,武昌-中南丁字桥-石牌岭路,30.528946,114.346428,30.525141475015,114.334465448665,江厦新村社区,85,310,17305
武汉市,武昌,武昌-中南丁字桥-石牌岭路,30.527191395602,114.34748628698,30.5233689568792,114.335525492101,石碑岭社区,80,730,15704
武汉市,武昌,武昌-中南丁字桥-石牌岭路116号,30.529883,114.347544,30.5260591697796,114.335584774672,洪山村干休所,90,224,17600
武汉市,武昌,武昌-中南丁字桥-石牌岭路20号,30.533304719834,114.34845726541,30.5294652555514,114.336502434902,精典公寓小区,90,350,16750
武汉市,武昌,武昌-中南丁字桥-石牌岭路80号,30.531668,114.347022,30.5278528209862,114.335062593613,岭地金居,100,278,17500
武汉市,武昌,武昌-中南丁字桥-紫阳东路,30.536336740946,114.33233923913,30.5328026556704,114.32033939289,傅家坡国土厅宿舍,120,230,18430
武汉市,武昌,武昌-中南丁字桥-紫阳东路12号,30.536746939077,114.33751815006,30.5331104845696,114.325534812868,紫东馨居,150,320,21040
武汉市,武昌,武昌-中南丁字桥-紫阳东路81号,30.535361,114.331296,30.5344749211641,114.321700559239,梅苑小区,130,450,18816
武汉市,武昌,武昌-中南丁字桥-街道口23号,30.536526,114.352853,30.5326201180674,114.340909357029,畔山庭院,100,130,18717
武汉市,武昌,武昌-中南丁字桥-雄楚大街108号,30.525877,114.331402,30.5223624312,114.3193928169,世纪名苑,100,250,18302
武汉市,武昌,武昌-中南丁字桥-雄楚大街53号,30.526103694887,114.32762591995,30.5226595005409,114.315606078018,超能电力宿舍,80,340,18032
武汉市,武昌,武昌-中南丁字桥-雄楚大道,30.52438,114.336254,30.5207703694235,114.324259270864,楚雄公寓,74,462,17402
武汉市,武昌,武昌-中南丁字桥-雄楚大道,30.525629134351,114.33058601627,30.5221302185051,114.318574312655,江宏大厦,80,100,17322
武汉市,武昌,武昌-中南丁字桥-雄楚大道,30.526692,114.33478,30.5231111927465,114.322781552676,涂家岭村,94,530,15720
武汉市,武昌,武昌-中南丁字桥-雄楚大道131号,30.524963,114.332789,30.5214217049356,114.320783663858,莲溪寺南村铁路小区,140,191,12350
武汉市,武昌,武昌-中南丁字桥-雄楚大道175号,30.524154,114.337039,30.5205288144731,114.325046668632,丽岛2046,90,1380,18300
武汉市,武昌,武昌-中南丁字桥-雄楚大道177号,30.527194,114.337127,30.5235665027579,114.32513617103,沈家湾花园小区,130,505,15700
武汉市,武昌,武昌-中南丁字桥-静安路,30.53632103285,114.3307863384,30.5328168724219,114.318781817662,波光园2期,90,720,17320
武汉市,武昌,武昌-中南丁字桥-静安路12号,30.5327077138,114.33238307644,30.5291731505363,114.320380661469,阳光小区(邓家湾),110,780,18758
武汉市,武昌,武昌-中南丁字桥-静安路6号,30.527377421834,114.32721278925,30.5239403851206,114.31519242467,张浩湾小区,70,576,15730
武汉市,武昌,武昌-中南丁字桥-静安路8号,30.529527,114.328038,30.5260748175933,114.316020972102,静安上城,135,989,21030
武汉市,武昌,武昌-中南丁字桥-静安路8号,30.530239,114.328521,30.5267779171,114.3165057124,静安上城别墅,250,10,18920
武汉市,武昌,武昌-南湖花园-丁字桥路与岭南路交汇处,30.5160679667496,114.323890100014,30.5160679667496,114.323890100014,万科新都会,130,4300,24500
武汉市,武昌,武昌-南湖花园-丁字桥南路410号,30.513894,114.330423,30.5104012061141,114.318409560753,北港佳和云居,174,1560,18029
武汉市,武昌,武昌-南湖花园-南湖下潘息村21号,30.519014,114.321907,30.5156657133951,114.309872115702,采荷居,70,872,17083
武汉市,武昌,武昌-南湖花园-南湖路,30.517668814037,114.31655717912,30.5143898412481,114.304514530198,南湖新村,110,1200,17520
武汉市,武昌,武昌-南湖花园-南湖路,30.516198,114.317378,30.5129103099669,114.305336247302,南湖老区,90,254,15720
武汉市,武昌,武昌-南湖花园-富安街,30.507835,114.32461,30.5044481636837,114.312583319131,南湖华锦春天故事,80,652,14575
武汉市,武昌,武昌-南湖花园-岭南路1号,30.519458,114.333921,30.5158957317754,114.321917869571,江宏张黄新村小区,70,3000,16750
武汉市,武昌,武昌-南湖花园-平安路,30.515134,114.328208,30.5116819968227,114.31618807779,南国SOHO,130,927,15505
武汉市,武昌,武昌-南湖花园-平安路,30.520905,114.326478,30.5174822148211,114.314453609862,宁静苑平安路,80,320,15430
武汉市,武昌,武昌-南湖花园-平安路,30.523189,114.326887,30.5197585245932,114.314864179174,景虹花园二期,90,250,15890
武汉市,武昌,武昌-南湖花园-平安路,30.516259,114.326949,30.5128292182415,114.314925600101,松涛阁,100,730,16793
武汉市,武昌,武昌-南湖花园-平安路,30.512786,114.327887,30.5093405956131,114.315866663843,风华天城,100,750,18239
武汉市,武昌,武昌-南湖花园-平安路137号,30.512702,114.325975,30.5092903445334,114.313949718428,七星雪香花园,100,620,17592
武汉市,武昌,武昌-南湖花园-平安路351号,30.520274,114.325118,30.5168746158335,114.313090160086,金秋千秋别墅花园,100,203,19820
武汉市,武昌,武昌-南湖花园-建安街,30.509661086781,114.31930096347,30.506352124401,114.307263312359,南湖安六小区,130,450,21028
武汉市,武昌,武昌-南湖花园-建安街,30.511058,114.32187,30.5077127940001,114.309836150754,新世纪宝安花园,90,380,25701
武汉市,武昌,武昌-南湖花园-建安街171号,30.511365,114.324852,30.507972795462,114.312824400486,南湖都市桃源,100,713,18937
武汉市,武昌,武昌-南湖花园-建安街8附23号,30.512611,114.316543,30.5093337843913,114.30450101624,东方莱茵,80,1032,28837
武汉市,武昌,武昌-南湖花园-建安街特1号,30.508300083375,114.32938219706,30.5048289216716,114.317367675085,水域天际,110,2943,34000
武汉市,武昌,武昌-南湖花园-恒安路,30.508389303311,114.31994594683,30.5050723192432,114.307909848135,虹顶家园,100,426,28745
武汉市,武昌,武昌-南湖花园-恒安路141号,30.516996,114.319537,30.5136814571893,114.307498022834,南湖花园城,120,1300,25234
武汉市,武昌,武昌-南湖花园-恒安路262号,30.52054,114.321117,30.5172028163895,114.309080825035,康乐苑(恒安路),110,428,24830
武汉市,武昌,武昌-南湖花园-恒安路2号,30.508331508715,114.32355614684,30.5049615042761,114.311526862165,华锦花园,90,874,28432
